ticker,revenue_n,revenue_aci_weighted,revenue_aci_unweighted,op_profit_n,op_profit_aci_weighted,op_profit_aci_unweighted,net_profit_n,net_profit_aci_weighted,net_profit_aci_unweighted,aci_weighted,aci_unweighted
3140,6,3.7494643677782844,1.5307124183006537,6,4.11994231452241,1.6819594067135049,6,4.729107115144411,1.9306498951781972,4.199504599148368,1.714440573397452
3141,14,7.441981710505692,1.9889532742392995,14,6.790033012915333,1.8147126556581126,14,6.25727973283958,1.672328352392149,6.829764818753534,1.8253314274298535
3143,14,7.389475909511587,1.9749205086580084,14,7.075363809707926,1.8909705187647625,14,7.048194666552444,1.883709259823332,7.171011461923985,1.9165334290820344
3148,11,6.603291237089854,1.990967219533526,11,5.271797116905043,1.5895066370592175,11,5.892780258591996,1.7767400990693745,5.922622870862298,1.785737985220706
3150,12,6.019307183633437,1.7376243114029066,12,6.245778384177463,1.803000915701802,12,6.3540164247827855,1.8342465466418225,6.206367330864562,1.7916239245821772
3151,14,7.399731079677765,1.9776613181726443,14,5.109222075039175,1.3654970369813437,14,6.339399542262481,1.6942757946441256,6.282784232326474,1.6791447165993711
3153,14,5.747880359710926,1.5361856433003749,14,6.897719550851713,1.843493093524239,14,6.91205612127542,1.8473247031404438,6.519218677279352,1.7423344799883527
3154,11,5.5246793699949075,1.6657535052081966,11,0.6280517529101003,0.1893647284843457,11,1.3227206686333608,0.39881528730044313,2.491817263846123,0.7513111736643285
3156,6,4.797121303810885,1.9584165714285715,6,2.6192487698410036,1.069303832587166,6,3.190274513026758,1.3024241160536072,3.535548195559549,1.4433815066897815
3157,14,7.306807616294717,1.9528264779460873,14,6.509620745745563,1.7397693248868413,14,6.565884102103863,1.7548063393813218,6.794104154714714,1.8158007140714167
3159,14,5.255280464435808,1.4045327835232164,14,6.544766990951336,1.749162554029095,14,6.328382038006098,1.691331242773789,6.0428098311310805,1.6150088601087003
3160,11,5.6421880834085485,1.7011837153891465,11,4.384537139013924,1.321987688135229,11,4.591261148632911,1.3843173222319562,4.872662123685128,1.4691629085854438
3161,11,6.486022257698031,1.9556092918798356,11,5.9455467143608285,1.792649784096838,11,5.7982937106564805,1.7482513329568257,6.076620894238446,1.8321701363111664
3166,8,4.163154692593936,1.471897457130884,8,5.283576343134064,1.8680263305734588,8,5.032146126520356,1.779132324992081,4.826292387416118,1.7063520375654744
3167,14,7.100431921552002,1.89767025346861,14,7.113218047994216,1.9010874895008054,14,7.009461965040972,1.873357509914753,7.074370644862397,1.8907050842947228
3168,12,4.557928267636803,1.3157605561335564,12,3.7865559733782277,1.0930845552657527,12,3.4563489275315886,0.9977619918618186,3.933611056182207,1.1355357010870424
3169,12,6.567714035549328,1.8959357331924442,12,5.242287419641932,1.5133180264498292,12,4.828293742433163,1.3938083459601864,5.546098399208141,1.6010207018674867
3172,11,5.277333527242588,1.5911759275842245,11,3.907238819472514,1.1780768300455915,11,4.198716411175098,1.265960630634126,4.461096252630067,1.3450711294213142
3173,14,6.815366663578927,1.8214833585966403,14,5.499330650487474,1.469757939336343,14,4.444396785874207,1.1878150045443279,5.586364699980202,1.4930187674924371
3174,12,6.715759780842676,1.9386728586411908,12,1.983594779529357,0.5726144899622053,12,-0.07434097671943055,-0.021460391460391467,2.875004527884201,0.8299423190476682
3175,14,6.523821848600016,1.7435647292722485,14,2.140585000481347,0.5720954056477524,13,0.8487353711764212,0.23539683846742676,3.1710474067525944,0.8503523244624759
3176,12,6.6151492603841815,1.9096291031061805,12,6.073381498031138,1.753234221389785,12,6.3154226720669735,1.8231054898820664,6.334651143494097,1.8286562714593437
3177,12,6.876276787267311,1.9850101270755784,12,6.261378719398355,1.8075043445714174,12,6.52828569543729,1.8845537518037514,6.555313734034319,1.8923560744835823
3178,14,5.781320349585809,1.5451228565238748,14,3.486507441240136,0.9318083086827478,14,4.085261476399705,1.0918320557195695,4.451029755741883,1.1895877403087307
3179,14,7.282620798756636,1.9463622790529505,14,4.542116155839042,1.2139316047200295,14,5.017194183121098,1.3409015482967361,5.613977045905592,1.500398477356572
3180,11,6.517217337580134,1.965014962359299,11,6.278523698771232,1.8930461223798678,11,6.066732385938159,1.8291886388776784,6.2874911407631755,1.8957499078722817
3181,14,7.106541694708543,1.8993031590302303,14,5.9765446810682565,1.5972987538073966,14,5.552166893655991,1.4838790193035476,6.211751089810931,1.660160310713725
3182,14,7.289272719120504,1.9481400795505006,14,6.71191208234679,1.7938339587350094,14,6.23249510270022,1.6657043813607637,6.744559968055838,1.8025594732154246
3183,14,7.389185931465603,1.9748430087653115,14,3.135897983773367,0.8381039896539377,14,7.227744798273813,1.9316960510127246,5.917609571170928,1.5815476831439914
3184,14,7.377226839519719,1.9716468069997095,14,7.068274421963809,1.8890758001918713,14,6.5625073860556995,1.7539038740567041,7.002669549179743,1.8715421604160951
3185,8,5.485607806116658,1.939455239317474,7,-1.987998636910283,-0.7513928571428571,8,2.512074531072541,0.8881524678837052,2.003227900092972,0.6920716166861073
3186,13,6.952939240837441,1.9283983806173122,13,6.678213343704785,1.852203126093494,13,6.617446483329344,1.8353494314063699,6.749533022623857,1.8719836460390586
3189,12,6.438604518610436,1.8586650260126383,10,0.3988306321457849,0.12612131982254482,10,0.21911334067710275,0.06928972222680654,2.3521828304777745,0.6846920226873299
3190,14,7.128320015707598,1.9051236601472052,14,6.596471684123517,1.762981214538993,14,5.615191693289013,1.500723105524751,6.446661131040043,1.7229426600703164
3191,8,3.9724337511894547,1.404467421640189,8,5.51986729171336,1.9515677966101697,8,5.315345427120248,1.8792583979328166,4.935882156674354,1.7450978720610584
3192,14,6.334455776554214,1.69295451768121,14,4.6166910819436575,1.233862592086276,14,2.281650343843096,0.609796704505416,4.410932400780323,1.1788712714243006
3193,12,5.980945801643657,1.726550334293764,12,4.190216093612733,1.2096111948050068,12,3.392481728828391,0.9793251196799794,4.521214541361593,1.3051622162595835
3196,13,6.854500537520939,1.9010963965944017,13,6.083367979317771,1.6872227059189215,13,3.670271713696821,1.0179502198937673,5.536046743511843,1.53542310746903
3197,13,6.813300172779855,1.8896694713911866,13,1.7743121259233943,0.49210564220725517,13,0.4616384524712981,0.1280354700854701,3.0164169170581823,0.8366035278946374
3198,14,6.990342582710516,1.8682476400485168,14,3.58606904633338,0.9584172669067625,13,3.467044600108431,0.9615851600008839,4.681152076384109,1.2627500223187211
3199,14,5.451348882396301,1.4569342724071421,14,4.850051014751522,1.296230657541106,14,5.981221872636174,1.5985487858345004,5.427540589927999,1.4505712385942495
3201,13,4.865878303947639,1.3495518250039202,13,7.009677524089043,1.9441347490438854,13,5.378335330276802,1.4916818315348124,5.751297052771161,1.5951228018608727
3202,14,5.285925915168322,1.4127231247449543,14,5.647322051049616,1.5093103048429402,14,3.8693787321714534,1.0341349653896648,4.934208899463131,1.318722798325853
3204,13,6.760537824793809,1.8750358290006046,13,6.17262460298544,1.7119780392503505,13,5.860649769274171,1.6254517885118633,6.264604065684473,1.7374885522542727
3205,8,4.860721602451016,1.7185246032765276,8,4.336003270782444,1.533008658008658,8,1.493067300314837,0.5278790064102563,3.5632640578494326,1.259804089231814
3221,8,5.511339439808408,1.9485527456546965,8,4.498778177431718,1.5905582781580123,8,3.1723754611630612,1.1216041005291006,4.394164359467729,1.5535717081139364
3222,14,7.429798527007966,1.9856971814872504,14,5.627844335322689,1.5041046663481445,14,5.827334037306598,1.5574205318491035,6.294992299879085,1.6824074598948329
3223,14,6.727496454304013,1.7979990573387223,14,3.0968706782644104,0.8276735035151184,14,1.3672076595706049,0.365401617049019,3.7305249307130097,0.9970247259676198
3224,14,6.875299690439052,1.8375011337868479,14,1.1681326441597586,0.31219658119658117,14,-1.371941041817112,-0.36666666666666675,2.2238304309272325,0.5943436827722541
3231,14,6.029855303703254,1.6115466170199506,14,7.106127692430372,1.8991925122672115,14,7.100186124384182,1.8976045614122798,6.745389706839269,1.8027812302331474
3232,14,7.3883838022151735,1.9746286307056675,14,5.917643834125153,1.581556840303689,14,6.3667972357239995,1.7015981362241868,6.557608290688108,1.7525945357445145
3236,11,5.162295125602631,1.5564905444276844,11,6.145179013468647,1.8528411870219867,11,5.689561087801343,1.7154672136403066,5.6656784089575405,1.7082663150299926
3237,14,5.639364095057962,1.5071834516415261,11,2.093687045687873,0.6312703962703963,10,2.6391243389265084,0.834564393939394,3.4573918265574477,0.9910060806171054
3238,14,7.4649587996551565,1.995094159620918,14,7.279079497232468,1.945415826409615,14,6.9570204242143,1.8593419185856155,7.233686240367308,1.9332839682053828
3241,13,6.922463353545704,1.91994589028688,13,7.100680992862141,1.9693745700366923,13,6.866060186597889,1.9043024664000412,6.963068177668578,1.9312076422412046
3242,11,5.203531594247767,1.5689238075345182,11,5.891310656696888,1.7762969974259861,11,6.455396417764078,1.9463752537025258,5.850079556236245,1.7638653528876767
3246,12,6.787611208149445,1.9594145790898017,12,5.0353518806820885,1.4535808818881462,12,6.33262549022583,1.8280715157294845,6.051862859685788,1.7470223255691442
3252,12,6.550386867955549,1.890933810755163,12,5.624748752291533,1.6237251031297644,12,6.668937425604116,1.9251564089406532,6.2813576819504,1.8132717742751936
3261,13,7.004909261915661,1.942812271062271,13,4.347709856613055,1.2058377552968123,13,3.138563047766874,0.8704807692307691,4.830394055431864,1.3397102651966175
3266,13,6.62268471592379,1.836802255730376,13,6.338031965210495,1.7578537873920181,13,3.530783789296316,0.9792632303757622,5.497166823476867,1.5246397578327189
3267,13,6.7051131717210835,1.859663796033027,13,5.328470657611663,1.4778518596787826,13,3.982092554498824,1.1044337606837609,5.338558794610524,1.4806498054651902
3271,11,3.745426654147302,1.1292886265093474,11,3.5080453074438216,1.0577154574871008,11,2.524415318498726,0.7611398569532543,3.25929576002995,0.9827146469832341
3276,13,7.176894724367626,1.9905124559472671,13,7.162249836916591,1.9864506949758742,13,6.580856614798805,1.8252012277794971,6.973333725361008,1.9340547929008796
3277,13,5.617558970954734,1.5580305317476937,13,6.46628247152268,1.7934240779006951,13,6.268259013716215,1.738502252449473,6.11736681873121,1.6966522873659542
3280,14,7.342301952071326,1.9623127382066003,14,7.133008651231809,1.9063767507002805,14,6.024671692479163,1.6101612386466087,6.833327431927433,1.8262835758511633
3284,14,6.310874167911903,1.6866520676691732,14,6.863155945098906,1.8342555813257722,14,7.166785023303341,1.9154038658474144,6.7802717121047165,1.8121038382807866
3286,11,5.865638756469599,1.76855662827059,11,4.7623421020770165,1.4359001705365344,11,4.5836762455758855,1.3820303879127407,5.0705523680408335,1.5288290622399552
3289,14,6.349643356507752,1.6970135691612367,14,7.01923955433938,1.8759706805735552,14,6.784159893051706,1.8131429983494591,6.717680934632946,1.795375749361417
3291,14,5.435292892527561,1.4526431286146892,14,5.753279303848661,1.5376285718156415,14,5.775413394539715,1.5435441563823349,5.654661863638645,1.5112719522708886
3293,14,4.947866977296699,1.3223730731697891,14,6.279598317174823,1.6782932449593135,14,5.560090056541137,1.4859965736561063,5.595851783670885,1.4955542972617362
3294,14,6.484998869014018,1.733188851533354,14,6.971086759066963,1.863101304707494,14,6.965803313897174,1.86168924458984,6.807296313992718,1.8193264669435625
3297,11,5.589195353664929,1.6852058061913018,11,4.075628352772323,1.2288481846436392,11,4.072756978408251,1.2279824326983417,4.579193561615168,1.3806788078444276
3299,13,6.577119590134956,1.8241647636223293,13,6.193284092858908,1.7177079507937134,13,5.106116385144773,1.4161818803943318,5.95884002271288,1.6526848649367913
3300,11,6.52937462247669,1.9686805216748746,11,6.16614927626681,1.85916395915441,11,6.062193536411774,1.8278201242541419,6.252572478385091,1.885221535027809
3302,13,5.856718303267492,1.6243613960291845,13,5.399476714364614,1.4975453964858034,13,5.446160727983646,1.5104932122433326,5.56745191520525,1.5441333349194402
330A,0,,,0,,,0,,,,
3315,14,7.08705509392595,1.8940951459044228,13,5.261559575945556,1.4592940646138668,13,5.282818728008815,1.4651902925244025,5.877144465960107,1.6061931676808976
3317,14,7.342963022836469,1.9624894168002844,14,4.609550117002488,1.2319540889276461,14,2.747956042959938,0.7344221447622244,4.900156394266298,1.3096218834967182
3319,13,7.131160524668835,1.9778280711737053,13,4.989669346322621,1.3838852827520844,13,4.845406441173033,1.3438739518548353,5.65541210405483,1.568529101926875
3320,14,7.107714024448295,1.8996164773324071,14,2.4240998257405035,0.6478679299470985,14,2.105435464168621,0.5627012969201673,3.8790831047858063,1.0367285680665577
3321,11,6.500201179141448,1.9598843975489026,11,4.943875754182988,1.490634626069118,11,4.814793656644406,1.4517149092793422,5.4196235299896145,1.6340779776324543
3326,10,6.189558981429857,1.9573104093270186,8,3.1907236917193953,1.1280911796536797,10,0.46527078915860975,0.14713154224851838,3.2818511541026205,1.0775110437430722
3328,0,,,0,,,0,,,,
3329,10,6.154014145819375,1.94607014536848,10,3.817558534074055,1.207218006868753,10,1.5264496527882343,0.48270576363840123,3.832674110893888,1.2119979719585448
3341,14,7.429995492902531,1.9857498228368462,14,5.8601290340564365,1.566185363408979,14,5.612087176181612,1.4998933884270886,6.300737234380193,1.6839428582243048
3347,14,7.221878201969233,1.9301281371985635,14,6.8842368098064615,1.8398896794081014,14,5.329915088043072,1.4244797257181603,6.478676699939588,1.7314991807749418
3349,11,6.602859630813094,1.990837085344692,11,4.989309791000232,1.5043335035994807,11,5.240239378128409,1.5799916208088407,5.610802933313912,1.6917207365843376
3350,13,6.334872905945265,1.7569776219948632,13,6.706524760359598,1.8600553002804134,13,3.9393761039225965,1.0925863489254215,5.660257923409154,1.5698730904002327
3352,14,7.414248830809248,1.98154135036982,14,5.304943027715945,1.4178056618620203,14,4.756483231958722,1.27122361570891,5.825225030161305,1.55685687598025
3353,14,7.424855704199681,1.9843761565249551,14,6.963396722650271,1.861046056024417,14,7.042075068590514,1.882073728472022,7.143442498480155,1.9091653136737978
3355,13,6.759115508309279,1.8746413493840732,13,5.642031794205003,1.5648180716772484,13,4.576224892591987,1.2692164229457765,5.6591240650354235,1.5695586146690328
3358,14,5.801701365807146,1.5505699122306267,10,3.649193127509068,1.1539761904761905,13,0.7580902681744796,0.2102564102564102,3.402994920496898,0.9716008376544091
3359,4,3.938870543685802,1.969435271842901,4,2.537218045112782,1.268609022556391,4,2.3666666666666663,1.1833333333333331,2.947585085155083,1.4737925425775416
3360,14,7.377310449227112,1.9716691526339434,14,6.261686142393014,1.6735060148817749,14,6.812260583671375,1.8206532238230688,6.817085725097168,1.8219427971129292
3361,11,6.516107825136959,1.9646804317707314,11,6.353929486845515,1.915781822931091,11,5.534069074292613,1.6685846075761852,6.134702128758362,1.8496822874260026
3370,4,3.9267762386058522,1.9633881193029261,4,1.8690225563909775,0.9345112781954887,4,1.8041666666666667,0.9020833333333333,2.5333218205544985,1.2666609102772493
3371,14,7.326604372241542,1.958117383526273,14,7.255957416551487,1.939236190411217,14,7.214699953084077,1.9282096694867603,7.265753913959036,1.94185441447475
3372,8,5.511682305583857,1.948673967012125,8,4.9242238489910255,1.7409760378510377,8,2.148141635259822,0.7594827586206896,4.194682596611568,1.4830442544946176
3374,14,7.204933755222027,1.9255995433173865,14,6.898238759894058,1.8436318579777082,14,6.852015652093409,1.831278212781855,6.985062722403165,1.86683653802565
3375,14,6.483012481407808,1.732657967114799,14,5.997529980692643,1.6029073110469143,14,5.998400863227222,1.603140064194666,6.1596477751092245,1.6462351141187932
3377,13,4.968959228169915,1.3781413294505074,13,4.916853761845887,1.363689873253335,13,4.7140423888704355,1.3074401190602392,4.866618459628746,1.3497571072546937
3382,14,6.770583656952042,1.8095145966289667,14,7.278644326020705,1.945299522011115,14,7.060342685213404,1.8869559543774355,7.0365235560620505,1.8805900243391722
3386,13,7.0674426909694645,1.9601559237456618,13,6.402797807865774,1.7758166002068059,13,6.460155483445299,1.7917247571562989,6.643465327426846,1.8425657603695889
3387,14,6.968009159312972,1.8622787815751332,14,5.254744610584025,1.4043895705573053,14,5.228921054184756,1.3974879348034412,5.8172249413605845,1.5547187623119598
3388,14,7.437647548405835,1.987794920693842,14,7.146925397100126,1.9100961574844264,14,6.891152585445352,1.8417379981941389,7.158575176983771,1.9132096921241357
3391,11,6.283636330697677,1.8945876389063416,11,5.074045911556554,1.5298824052427207,11,4.937162979227503,1.4886106482664418,5.4316150738272455,1.6376935641385015
3392,8,5.508535846244413,1.9475615256443006,8,4.332008155671477,1.531596171515365,8,3.224012277869099,1.1398604721549637,4.3548520932616634,1.5396727231048766
3393,8,4.856391821708515,1.7169937946144906,8,4.65092668561777,1.6443508991008993,8,4.223075323956338,1.4930825995155512,4.576797943760874,1.6181424310769803
3395,14,7.30529286744259,1.9524216442866826,13,2.301841125207178,0.638415861915862,14,3.5008487351910875,0.9356411807147101,4.369327575946952,1.1754928956390849
3396,14,7.318071855186413,1.9558369724214804,14,2.690887095330192,0.7191698269440635,14,2.8791710416106326,0.7694908282591462,4.29604333070908,1.1481658758748967
3397,14,7.378434142575876,1.9719694723138628,14,3.3655871625416567,0.8994910048253957,14,2.1417907554859927,0.5724176572277361,4.295270686867842,1.1479593781223316
3399,14,7.209926190731394,1.9269338278317873,14,5.879433567370439,1.5713447169570192,14,5.035378623233315,1.3457615443446096,6.04157946044505,1.6146800297111386
3401,14,6.252183128992517,1.6709662277184474,14,5.356852838818979,1.4316791424448565,14,2.0369407021618073,0.5443953017617303,4.548658889991101,1.2156802239750115
3402,14,7.131853297505107,1.906067969428434,14,5.482377165862171,1.4652269299806413,14,6.357773857221371,1.6991865368793284,6.324001440196216,1.6901604787628013
3405,5,3.941297276342966,1.762601725887529,5,4.2729644248549326,1.910927783882784,5,3.9144896942382736,1.7506130107078293,4.042917131812057,1.8080475068260473
3407,14,7.1554684656508005,1.9123793885950229,14,6.18869009287246,1.6539970000322108,14,3.8257846175865464,1.02248394818563,5.7233143920366025,1.5296201122709545
3409,14,6.991467354117819,1.8685482478517,13,1.9175802380607283,0.5318410671649538,14,-1.8766540628806028,-0.5015568954854669,2.3441311764326485,0.6329441398437289
3415,12,6.256737112808754,1.806164428164428,11,4.413581278729553,1.3307448257529928,12,4.190061659935976,1.209566613642583,4.953460017158094,1.448825289186668
3416,13,6.569491218175493,1.8220490339109328,12,3.6391069253071504,1.0505196814679574,12,3.0021685288822813,0.866651404151404,4.403588890788308,1.246406706510098
3417,0,,,0,,,0,,,,
3418,12,5.816794508411599,1.6791639376260867,9,2.7854925414978897,0.9284975138326299,12,3.1571483969195686,0.9113902384165543,3.9198118156096857,1.1730172299584238
3420,14,6.749365947999442,1.8038439253837584,14,5.0410312184162605,1.3472722639532317,14,5.105735321526368,1.3645651629072686,5.6320441626473565,1.505227117414753
3421,12,6.245290567796473,1.8028600952423621,12,5.568500865349086,1.6074877367959794,12,5.163616618539966,1.4906077223530374,5.659136017228509,1.633651851463793
3422,14,7.437433723237312,1.9877377735137505,14,6.325249366422403,1.690494001075827,14,5.952711564631263,1.5909290855098024,6.571798218096993,1.7563869533664598
3423,6,4.818716523159376,1.9672327828097849,6,3.042476372073373,1.2420857776756506,6,1.8053529334528067,0.7370322487660287,3.2221819428951854,1.3154502697504882
3426,11,6.599711286779661,1.989887823901978,11,4.895805684712677,1.476140954789178,11,5.050428618360489,1.5227615234158882,5.5153151966176095,1.662930100702348
3431,14,7.338691415772386,1.961347781791376,14,6.798871492828212,1.8170748387762468,14,6.511913749167631,1.7403821558291326,6.883158885922743,1.839601592132252
3433,14,7.396846841429449,1.976890473076428,14,7.1709300120444786,1.9165116606860837,14,7.177437140775957,1.9182507639921427,7.248404664749962,1.9372176325848847
3434,14,6.276534912164489,1.6774745155317707,14,4.750962785100945,1.269748214225789,14,4.682091032494346,1.2513414640914642,5.236529576586594,1.3995213979496748
3435,14,7.129661036527758,1.9054820630370315,14,7.071769318414598,1.8900098505576646,14,6.918909263326431,1.8491562823959993,7.040113206089596,1.8815493986635652
3436,13,6.525151019744592,1.8097512755257896,13,6.8193112775812645,1.8913366518976227,13,5.7999789484947595,1.6086247304161208,6.381480415273539,1.7699042192798444
3437,14,6.017214557940652,1.6081682356087383,14,6.292165051766641,1.6816518460531067,14,6.1529423730540875,1.6444430200380151,6.154107327587127,1.644754367233287
3439,11,4.605467971326197,1.388600840444387,11,2.8853943562138613,0.869979131979132,11,3.369766143387664,1.0160227208054395,3.6202094903092408,1.0915342310763194
3440,12,6.06125964924019,1.7497349450585205,12,4.218996102338319,1.2179192676975052,12,3.546137400437779,1.0236816913630757,4.608797717338763,1.330445301373034
3441,12,6.704263659276764,1.9353542142008326,12,4.548952904534952,1.3131695919820923,12,4.635702220243716,1.3382119623703277,5.29630626135181,1.5289119228510841
3443,14,6.883477969477272,1.839686870799309,14,3.3163444570761285,0.8863303382075509,14,1.994906655429164,0.5331612302293592,4.064909693994188,1.0863928130787397
3444,11,5.362329784595187,1.6168032634226845,11,5.9368869967896565,1.7900387810082905,11,4.373991324797356,1.3188080055111244,5.224402702060733,1.575216683314033
3445,12,6.651151985567185,1.920022194644164,12,5.241240639827124,1.5130158471458983,12,5.364584574629528,1.548622174126436,5.752325733341279,1.6605534053054996
3446,8,4.400109195619704,1.5556735250919886,8,2.660503737160199,0.9406301169590643,8,2.826199964503622,0.9992125799448455,3.2956042990945082,1.1651720739986329
3447,8,5.284439481048401,1.8683314959096222,8,4.607057867820827,1.6288409298274718,8,4.522893264864283,1.599084249084249,4.804796871244504,1.6987522249404476
3449,14,5.7086592031197,1.525703348280562,14,6.484288865222805,1.7329990950383518,14,5.983681741566677,1.5992062134598086,6.05887660330306,1.6193028855929075
3452,13,5.356507675475987,1.485627929334238,13,6.8783995014822,1.9077247765938472,13,6.541456678695879,1.81427365163572,6.258787951884688,1.7358754525212685
3454,13,5.795272009168338,1.6073192603321276,13,6.531764489982915,1.8115855221452533,13,6.4454280360660805,1.7876400981807241,6.257488178405777,1.7355149602193685
3457,11,6.443129222910036,1.9426765552878862,11,4.099138000500388,1.2359366101406775,11,6.0886500061064295,1.8357970500045584,5.543639076505618,1.6714700718110407
3458,12,6.72272501231189,1.94068354777305,12,6.516452405224563,1.8811377751588931,12,5.127943867630289,1.480309886182819,6.122373761722248,1.7673770697049207
3461,12,4.6505069021834755,1.342485705921921,12,5.0950487411132475,1.4708138811079987,12,5.178714010425772,1.4949659639877029,4.974756551240831,1.4360885170058741
3465,14,7.284629309341057,1.946899076086137,14,5.79344780729677,1.5483640559329468,14,5.8204281372742965,1.5555748524299475,6.299501751304041,1.6836126614830107
3467,14,7.347079180680869,1.9635895062576865,14,5.357001882626943,1.4317189760780724,14,5.113431692669611,1.3666221046172307,5.9391709186591415,1.5873101956509965
3469,11,6.073145809112629,1.8311223587223588,11,3.796476009269956,1.1446805862122067,11,3.0595178437972708,0.9224793388429753,4.309713220726619,1.299427427925847
3474,13,7.051403551202412,1.9557074667576277,13,1.8642712939129347,0.5170558262752833,11,-0.4220615809151874,-0.12725635475635474,2.8312044214000536,0.7818356460921856
3477,14,6.83760098632768,1.8274257313075537,14,6.373558570036544,1.7034051788295426,14,6.32803055612383,1.6912373052894243,6.513063370829351,1.7406894051421735
3479,14,7.125808212703402,1.9044523525568644,14,4.374251333667831,1.1690678438731432,13,2.241775429213182,0.6217566352387247,4.580611658528138,1.2317589438895775
3482,13,6.972810205739075,1.9339095946823726,13,7.123293679548225,1.9756462009076674,13,6.755999026283247,1.873776992788387,6.950700970523516,1.9277775961261423
3484,14,7.420910679097584,1.9833218042167928,14,6.983172714807022,1.8663314122482808,14,6.8622638445954225,1.8340171574373005,7.088782412833343,1.8945567913007915
3486,13,7.0281765912913094,1.9492654671474257,13,6.837067104725754,1.8962612322982175,13,6.192696552962381,1.7175449965457665,6.685980082993148,1.8543572319971364
3489,14,7.136472437612771,1.9073024865501758,14,5.723295136402963,1.5296149659863942,14,6.145292062372384,1.642398388504207,6.3350198787960394,1.693105280346926
3490,14,7.293739160339894,1.9493337861777236,14,6.626781161480811,1.7710817630992197,13,2.931774435080919,0.813127927213748,5.617431585633875,1.5111811588302304
3494,12,6.1430985070774895,1.7733597883597885,12,6.206421841661525,1.7916396604938274,12,5.184742881672647,1.4967063492063495,5.84475441013722,1.6872352660199885
3496,12,6.856002385952142,1.9791574115470931,12,6.792116797627334,1.96071523073876,12,6.641274308284873,1.9171707548252088,6.763131163954783,1.9523477990370208
3497,4,3.738364491758242,1.869182245879121,4,3.5784739075411305,1.7892369537705652,4,-0.8308620689655173,-0.41543103448275864,2.161992110111285,1.0809960550556426
3498,12,6.3238471054877,1.8255374143336798,12,6.346778756304012,1.83215721171956,12,6.7699742487046315,1.954323227448227,6.480200036832115,1.8706726178338222
3501,11,6.190020785896019,1.8663614901198138,11,5.2505876812186845,1.5831117515876876,11,2.8439952475631425,0.8574968310655329,4.761534571559282,1.435656690924345
3512,14,6.692659741775397,1.788688554284178,14,6.084171100779154,1.626063124401919,14,5.886276231129901,1.5731734957713621,6.22103569122815,1.662641724819153
3513,14,7.388071044681516,1.9745450427388047,14,5.535839745959448,1.479515405533282,14,4.646954710332525,1.241950886994261,5.856955166991163,1.565337111755449
3521,14,6.579850732788092,1.7585390784433212,14,4.923412312765448,1.3158372891566152,14,4.968815181073357,1.3279717161269733,5.490692742208966,1.4674493612423032
3524,11,5.605334962994955,1.6900720815013577,11,4.220830736168134,1.272628350497206,11,4.86682557230258,1.467403122130395,4.897663757155223,1.476701184709653
3526,14,7.305030264575307,1.9523514607182426,13,5.547400636390716,1.5385721107729455,14,3.7895025629650596,1.012787161208357,5.547311154643694,1.5012369108998485
3529,14,5.064820574817551,1.3536302368893378,14,0.29640608034297383,0.07921785714285703,14,-0.16780432264451503,-0.04484759166824624,1.7311407775053367,0.4626668341213162
3536,12,6.801758555447829,1.9634985664753222,12,6.062352171520093,1.7500503290747191,12,3.9067179559729786,1.127772331764472,5.590276227646967,1.6137737424381713
3537,14,6.607155179237576,1.7658364987111415,14,5.083649767899549,1.3586625504166414,14,4.419418354085397,1.1811392378434256,5.37007443374084,1.4352127623237363
3538,11,5.61122559593435,1.691848174159329,11,5.814124392006231,1.753024462976171,11,5.819121735594169,1.7545312187606874,5.748157241178251,1.7331346186320626
3539,12,6.8741682190105715,1.984401435850262,12,6.469450626725566,1.8675695304244995,12,6.661455758830759,1.922996637777861,6.668358201522299,1.924989201350874
3540,13,7.138418505371297,1.9798410728336329,13,6.349977942717556,1.7611670054256525,13,6.47045514919113,1.7945813704614322,6.652950532426661,1.8451964829069059
3541,4,3.9090298850574707,1.9545149425287354,4,3.252539682539682,1.626269841269841,4,3.2228571428571424,1.6114285714285712,3.461475570151432,1.730737785075716
3542,14,6.193500947509349,1.6552827550171259,14,5.198253404717294,1.3892916607202324,14,6.144130608486737,1.642087976896305,5.84529498690446,1.5622207975445546
3543,14,7.4324240272808275,1.9863988759508167,14,6.863154810009025,1.834255277960241,14,7.384530585999265,1.9735988153544466,7.2267031410963725,1.9314176564218346
3544,11,6.56666987699825,1.97992546401204,11,5.163703510458474,1.5569151884392525,11,2.9253071814647473,0.882013301586424,4.885226856307157,1.4729513180125722
3546,14,5.533332775132745,1.4788453893966993,14,6.285247840038618,1.679803143456104,14,6.563711022619089,1.754225559459447,6.12743054593015,1.6376246974374167
3547,13,6.804574567954884,1.887249424036889,12,3.5828497333594678,1.0342796290105338,13,2.750218831552156,0.7627734627621506,4.379214377622168,1.228100838603191
3548,14,5.997891641579581,1.6030039689847086,14,6.175103963055309,1.6503659541044955,14,5.192183411135765,1.3876693866972327,5.788393005256886,1.547013103262146
3549,11,6.529647659410535,1.9687628454079176,11,5.235379744567531,1.578526386159745,11,5.149767131495599,1.552713212079611,5.638264845157889,1.7000008145490912
3550,14,5.530485378878141,1.4780843907374768,9,3.6569841269841272,1.218994708994709,8,4.511885192263394,1.5951923076923076,4.566451566041887,1.4307571358081645
